x,y,t
-0.34450533150347107,0.06121563894274229,15.275
-0.3491185988411508,0.06292145262886761,15.3
-0.35171617872581384,0.06389331290578248,15.325
-0.3522995079997305,0.0641126901901341,15.35
-0.350869496991618,0.06357563248234033,15.375
-0.34743132185474823,0.0622945683242192,15.4
-0.34199773803566075,0.06029922465792781,15.425
-0.3345895575276733,0.05763604271309497,15.45
-0.3252363797168589,0.05436725029815559,15.475
-0.313977541592871,0.050569590030266065,15.5
-0.30086324193421293,0.04633270494745645,15.525
-0.2859557843588853,0.041757186621420694,15.55
-0.2693308763079846,0.03695229657759258,15.575
-0.25107891557183637,0.03203337962754593,15.6
-0.23129879373077308,0.02711723829708579,15.625
-0.21009030129324108,0.022318014228289496,15.65
-0.18757591686846734,0.017749891620798097,15.675
-0.16388907310203105,0.013521225916260704,15.7
-0.13917379936335245,0.009732029412861776,15.725
-0.11358464765117797,0.006471677395174735,15.75
-0.08728635147403707,0.0038167373187045772,15.775
-0.06045322728154894,0.001828968908010542,15.8
-0.03326833922976857,0.0005535444032567227,15.825
-0.0059224592917593395,1.7537915820486916e-5,15.85
0.02138764293711007,0.00022874179660736793,15.875
0.04848253788200221,0.001175969692098211,15.9
0.07518004997793806,0.0028300244766117366,15.925
0.10129699073457768,0.005143769347490612,15.95
0.12666069460448712,0.008053898418715066,15.975
0.1511097959332023,0.011483015030583354,16.0
0.17449475074138823,0.015341895903100422,16.025
0.19667809087704333,0.019531882941132284,16.05
0.2175344104126336,0.02394734758496364,16.075
0.23695009547855156,0.02847817716084977,16.1
0.2548228187148826,0.03301223841136336,16.125
0.27106082797769715,0.03743777991443831,16.15
0.2855933623230835,0.04164910841748792,16.175
0.2983628690683852,0.045547487634255535,16.2
0.3093125987413218,0.049039582180262276,16.225
0.3183978674007902,0.05204282900827806,16.25
0.32558495560088885,0.05448720966537568,16.275
0.3308501178808936,0.056316684741009704,16.3
0.33417876121801626,0.05749028888250063,16.325
0.3355648312357834,0.057982885485778346,16.35
0.335010434035208,0.05778558221202035,16.375
0.3325257097901294,0.05690580940789869,16.4
0.3281289088461375,0.05536704526073033,16.425
0.32184224307510184,0.05320669068038564,16.45
0.3136916079244925,0.05047507925397432,16.475
0.30371130981514977,0.047235894730303096,16.5
0.29194440337124444,0.04356470927709488,16.525
0.2784436862767266,0.039547443351506395,16.55
0.2632727610352792,0.03527856181337985,16.575
0.2465071119599262,0.03085901760725418,16.6
0.22823514280605262,0.026393960788912985,16.625
0.2085591197331854,0.021990238506732096,16.65
0.18759596601437264,0.017753720528739136,16.675
0.16547647098271487,0.0137862617307003,16.7
0.14232874129914322,0.010180557172066118,16.725
0.11829833109739255,0.007021901117868712,16.75
0.09354147787273837,0.004384616472111746,16.775
0.06821995468186498,0.0023296948474389456,16.8
0.042500380812864,0.0009035493853650767,16.825
0.016553376808831115,0.0001370165286521674,16.85
-0.009447398976157772,4.462766952184616e-5,16.875
-0.03532629032891474,0.0006241681871643756,16.9
-0.06090671409843133,0.0018565372764635102,16.925
-0.08601221431784307,0.0037059174178833976,16.95
-0.11046805263858646,0.006120324512952635,16.975
-0.13412547351950949,0.009035642743308703,17.0
-0.15683945063437216,0.012375887938782526,17.025
-0.1784683603935507,0.016054348889920855,17.05
-0.19888430052938044,0.019977023227037205,17.075
-0.21797290929841195,0.02404517993301236,17.1
-0.2356329593292235,0.02815787883126175,17.125
-0.2517757575699869,0.03221439982811314,17.15
-0.2663243896825749,0.036116542594384016,17.175
-0.2792128519479918,0.0397707652299536,17.2
-0.2903851163532613,0.043090137891502955,17.225
-0.2997979594280134,0.04599728327284136,17.25
-0.3074213535993739,0.048426507645821015,17.275
-0.31322327514869813,0.0503204856873436,17.3
-0.317180706383136,0.0516348807034841,17.325
-0.31927964952292537,0.05233945666155437,17.35
-0.3195146864019465,0.052418676221683946,17.375
-0.3178887520360163,0.05187198051687969,17.4
-0.31441313217257605,0.050713751117488215,17.425
-0.30910768402085737,0.04897295533761936,17.45
-0.3020012685147093,0.04669247678647448,17.475
-0.2931323720315992,0.04392813425604447,17.5
-0.2825488857312238,0.04074709947165456,17.525
-0.27029742298386633,0.03722312910608361,17.55
-0.25643642719417414,0.033438900633857016,17.575
-0.24103562738825532,0.0294837320634187,17.6
-0.22417463711519572,0.025451010941845875,17.625
-0.20594375868679468,0.021436170575493185,17.65
-0.1864446792955526,0.017534539252204273,17.675
-0.16579102175889363,0.013839091677153248,17.7
-0.14410871739335798,0.010438138582917422,17.725
-0.1215361750805966,0.007412997190282322,17.75
-0.09822312511698973,0.004835582583334053,17.775
-0.0743151111277899,0.0027651910116333056,17.8
-0.04997123980185352,0.0012493428324236167,17.825
-0.02535646651541192,0.00032152688684305986,17.85
-0.0006358461808470651,2.0215020324343413e-7,17.875
0.024026368552541914,0.0002886748594985722,17.9
0.04846764291369017,0.0011752468073336075,17.925
0.07252804909626422,0.002633626948306489,17.95
0.09605109047332633,0.004623594805018061,17.975
0.1188844257002135,0.0070919008659812155,18.0
0.14088046155267575,0.009973386442210352,18.025
0.16189678827890097,0.013192303462839505,18.05
0.18180545919319427,0.016665481635292245,18.075
0.20050426806973137,0.02030717136144078,18.1
0.21788666534197623,0.02402592192919706,18.125
0.233858571987457,0.027729374963952003,18.15
0.24833872325928988,0.03132674315332429,18.175
0.26125792276893944,0.03473097128807723,18.2
0.2725582226787079,0.03786070901858296,18.225
0.28219207479283875,0.04064207256930796,18.25
0.2901214963924667,0.04301017908705218,18.275
0.296317291946693,0.044910442684363616,18.3
0.30076012275370145,0.04630017900747285,18.325
0.30344040045393256,0.04714957974907885,18.35
0.30434730255093295,0.04743886315367096,18.375
0.30347741034361575,0.047161366541462746,18.4
0.30083539529908293,0.046323920329735646,18.425
0.29643411669901626,0.04494669548926533,18.45
0.29029490543749226,0.04306276701288425,18.475
0.2824480200646426,0.040717395153251346,18.5
0.27293325258530815,0.03796702778272487,18.525
0.26180065370645994,0.03487802961549458,18.55
0.24911134049499073,0.03152514744223289,18.575
0.23493822650670027,0.027989696697670596,18.6
0.21935410317256926,0.024354686670735926,18.625
0.2024404150781381,0.020705417995692588,18.65
0.18429311675706045,0.017128672146771606,18.675
0.1650168531899136,0.013709252723468679,18.7
0.1447252949673889,0.010528126222578149,18.725
0.12354131302801792,0.007660570180085369,18.75
0.10159698125298625,0.005174360302127923,18.775
0.07903340194916929,0.0031280316026831567,18.8
0.0560003567004588,0.0015692512500321554,18.825
0.032655793017516706,0.0005333426359851456,18.85
0.009156984347378286,4.192606006636623e-5,18.875
-0.014346850703801688,0.00010292135896161625,18.9
-0.03769470259448915,0.0007106978475587278,18.925
-0.06073017240773341,0.00184578037292904,18.95
-0.08330278969153485,0.003475717691933,18.975
-0.10526865793952458,0.005556180744426653,19.0
-0.12649097304257134,0.00803224158305249,19.025
-0.14684039600726645,0.010839801599139776,19.05
-0.16619526794618483,0.01390713778453101,19.075
-0.18444166201844509,0.017156536720178583,19.1
-0.20147327343898047,0.020505987721322616,19.125
-0.21719284307453068,0.02387128465698629,19.15
-0.23152793482948192,0.027171744143091203,19.175
-0.2444062294807502,0.030327068032213855,19.2
-0.2557628965341624,0.033260458677490834,19.225
-0.2655443655760498,0.03590135882742107,19.25
-0.2737075733727355,0.03818704298683484,19.275
-0.2802192473245482,0.04006397430408748,19.3
-0.28505526176697243,0.041488916214860394,19.325
-0.28820009870402913,0.04242979207423758,19.35
-0.28964643852711386,0.04286628904391898,19.375
-0.2893948993937976,0.042790204707006896,19.4
-0.2874539416521389,0.042205538004813525,19.425
-0.28383587163797597,0.041127121057483174,19.45
-0.27855753317363,0.0395804558880416,19.475
-0.2716434381399765,0.03760203527049544,19.5
-0.26312625266202466,0.03523859158855225,19.525
-0.25304736458198207,0.03254610896533505,19.55
-0.24145753178697152,0.02958861283301939,19.575
-0.22841757939352833,0.02643674605909596,19.6
-0.2139991103183472,0.02316614473956946,19.625
-0.19828519168977835,0.01985563167635973,19.65
-0.18137097908583444,0.016585251307747684,19.675
-0.1633590255511903,0.01343331255765301,19.7
-0.14434955473078695,0.010473241367862984,19.725
-0.12446031160744453,0.007775413107204976,19.75
-0.10381563809044789,0.005403441948508836,19.775
-0.08254543914957263,0.0034126980160723575,19.8
-0.06078490060569939,0.0018491116778208694,19.825
-0.03867408118181431,0.0007481221209827416,19.85
-0.016357395624722035,0.0001337911458472174,19.875
0.006016989687061247,1.8102246292728275e-5,19.9
0.028297823104293095,0.0004004635817610458,19.925
0.05033146698978826,0.0012674314759452132,19.95
0.0719735265110775,0.002593457269524868,19.975
0.09309266874882605,0.004342551363561875,20.0
0.11355055541993941,0.006467780409803114,20.025
0.13321805105020196,0.008913247553784642,20.05
0.15197570098153837,0.011615769899595119,20.075
0.16971379259091726,0.014506606514073539,20.1
0.1863322655573819,0.01751321290703689,20.125
0.20174048229592026,0.020560988216719256,20.15
0.21585687510812307,0.023574985230019774,20.175
0.2286084909736673,0.026481557516888854,20.2
0.2399304581801883,0.029209922157501178,20.225
0.2497730736627024,0.031695599683092324,20.25
0.258094661998424,0.03388036690691387,20.275
0.2648548855573547,0.035711718625389244,20.3
0.27002299857969736,0.03714612726643263,20.325
0.2735773320683339,0.03814998914676282,20.35
0.2755048818682015,0.03870032764658227,20.375
0.2758010221500059,0.038785249706907665,20.4
0.2744693578270695,0.038404153703856636,20.425
0.2715217223864314,0.03756768847242786,20.45
0.26697832037934477,0.03629746474992401,20.475
0.2608680066448869,0.03462552182631051,20.5
0.2532245383513,0.0325924678933025,20.525
0.24408472101676265,0.030246088450183617,20.55
0.23349555320939325,0.027642130369975648,20.575
0.22151191398312978,0.024842334817835487,20.6
0.20819713261285094,0.021913115325746246,20.625
0.1936235606404327,0.018924102444198954,20.65
0.17787310240529483,0.015946566775606685,20.675
0.16103767618025175,0.013051740540333867,20.7
0.1432195799951194,0.010309062431093308,20.725
0.12453173948746661,0.007784375319444092,20.75
0.10509508069328657,0.005537821727708114,20.775
0.08502614424137074,0.0036212794346490718,20.8
0.0644555818953786,0.002079423018781501,20.825
0.04351798464860277,0.0009473562358568444,20.85
0.02234937415213106,0.0002497784571348083,20.875
0.0010866850407029482,5.904423631131195e-7,20.9
-0.020132794600253048,0.00020268524986322145,20.925
-0.041172000008089876,0.0008479262818227307,20.95
-0.06189465874321459,0.0019173124339542102,20.975
-0.08216582721842815,0.0033813282716846915,21.0
-0.1018523710788285,0.005200475218438472,21.025
-0.12082377115914678,0.00732602717564812,21.05
-0.13897064918049817,0.009703499619254985,21.075
-0.1561876441170285,0.012272598423445302,21.1
-0.17237183050633745,0.014968045164069577,21.125
-0.18743083625038665,0.017722197327822764,21.15
-0.2012825502922432,0.020466777006593495,21.175
-0.21385473176797287,0.023134526303417613,21.2
-0.22508454474585632,0.025660763534306463,21.225
-0.23491804477985784,0.027984818926777955,21.25
-0.24330964437653485,0.030051332825615895,21.275
-0.25022167910327114,0.031811427816492155,21.3
-0.2556297278216934,0.03322523706200986,21.325
-0.259511568278105,0.0342600008647056,21.35
-0.2618486302483357,0.034891045095389095,21.375
-0.26263065404553365,0.0351035601912425,21.4
-0.2618555120009992,0.034892912245125696,21.425
-0.25952915345461836,0.0342647264870517,21.45
-0.2556656757041758,0.03323474293563533,21.475
-0.25028751708318514,0.03182844557778175,21.5
-0.2434257622063103,0.03008046813445553,21.525
-0.23512054366289342,0.02803378147814961,21.55
-0.22542151927507875,0.025738670249241924,21.575
-0.21438533618623548,0.023250836893977778,21.6
-0.2020669374483611,0.02062828671119965,21.625
-0.18853486911207928,0.017933503713271404,21.65
-0.17386566519728722,0.015230620670248052,21.675
-0.158143386590603,0.012583841899650117,21.7
-0.14145993692539055,0.01005601863283978,21.725
-0.12391528659780561,0.007707199589060965,21.75
-0.1056175917687219,0.0055931796749503215,21.775
-0.08668319921975672,0.0037640726348863174,21.8
-0.06723653262949461,0.002262936099914681,21.825
-0.04740722680369617,0.0011243546633129542,21.85
-0.027317416824242567,0.0003731902664622089,21.875
-0.0071006565864653055,2.5209979750973055e-5,21.9
0.013109115744218516,8.592814962116169e-5,21.925
0.03318039445223412,0.0005506208796794976,21.95
0.05298460647233546,0.0014046708115585949,21.975
0.07239657489332815,0.0026240749127164342,22.0
0.09129492652204987,0.0041761017171090264,22.025
0.1095624270738999,0.006020083415325561,22.05
0.1270862307267202,0.008108327507648228,22.075
0.14375803420565358,0.010387132459704684,22.1
0.1594741321942439,0.012797892445071346,22.125
0.17414809871050282,0.015280527401068889,22.15
0.18770344618696744,0.017774253906192805,22.175
0.20006375005717994,0.020217117973038712,22.2
0.21116272896587454,0.022549079546351547,22.225
0.2209437965355858,0.02471345811990122,22.25
0.22935958680473448,0.02665824093447966,22.275
0.23637147917312684,0.0283372376006642,22.3
0.24194914754343952,0.02971106880321317,22.325
0.2460701561939509,0.030747980022386212,22.35
0.24871962190949734,0.03142447394268899,22.375
0.24989113313383618,0.031726060672349066,22.4
0.24958482795093917,0.031647061419907696,22.425
0.24780268599189456,0.03118947734079469,22.45
0.24455388791490046,0.030364297323109968,22.475
0.23985517323847017,0.029191318605594985,22.5
0.233731063011365,0.027698714295009585,22.525
0.22621416858444904,0.02592241072302337,22.55
0.2173455711607832,0.023905279854053885,22.575
0.2071752529533982,0.0216961542732772,22.6
0.19576255766375883,0.019348675105701263,22.625
0.18317665577242365,0.01691998658296845,22.65
0.16949582289260157,0.01446909433444965,22.675
0.15479471667145267,0.012053343701895702,22.7
0.13915984507447038,0.009730068355678356,22.725
0.12268610492741332,0.007554475219047729,22.75
0.10547383428331011,0.005577921463136071,22.775
0.08762882026809656,0.0038468040213786026,22.8
0.0692622137787551,0.002401510755721925,22.825
0.05049035348895671,0.001275451285711049,22.85
0.031434505284235484,0.0004941861712182138,22.875
0.0122205269270097,7.467342724720716e-5,22.9
-0.0070215286684296545,2.4651236262496212e-5,22.925
-0.026165910972291543,0.00034238606261283167,22.95
-0.0450957058332686,0.001017328821265595,22.975
-0.06368572596560522,0.0020299962883484346,23.0
-0.08181633293004824,0.003352576050146272,23.025
-0.09937408148026425,0.004949854565131084,23.05
-0.11625194182056008,0.006780242834976025,23.075
-0.1323494313826574,0.008796878529588548,23.1
-0.14757265374381437,0.010948781979917777,23.125
-0.1618342462407995,0.013182044780460922,23.15
-0.1750532414342509,0.015441031393567672,23.175
-0.18715485076744587,0.017669576041638102,23.2
-0.19807361555359815,0.019812853164496214,23.225
-0.2077599228787707,0.021820152300504936,23.25
-0.21616225054529767,0.023642544229219298,23.275
-0.22323719648203338,0.02523584693176062,23.3
-0.22895016830703618,0.026561855877745177,23.325
-0.23327500848690472,0.02758919667897841,23.35
-0.23619367342433356,0.028294000927070906,23.375
-0.2376959824783524,0.02866039928681441,23.4
-0.23777944904441037,0.028680828145487114,23.425
-0.23644920151559606,0.028356148013770954,23.45
-0.2337179973819162,0.02769557354715979,23.475
-0.22960493312774405,0.02671608731911934,23.5
-0.2241325200303715,0.02544132374451913,23.525
-0.2173299625144467,0.023901804430789264,23.55
-0.209233408671245,0.0221342726653051,23.575
-0.19988628351181337,0.020180897479624038,23.6
-0.1893396633351424,0.01808834822671801,23.625
-0.1776526596337083,0.015906746021968843,23.65
-0.164892793007326,0.01368850416603018,23.675
-0.15113633728366466,0.011487072642710316,23.7
-0.13646861464219487,0.009355605064238937,23.725
-0.12098420790501623,0.00734556796557051,23.75
-0.10477674606633192,0.005504231540550242,23.775
-0.08794401336034624,0.0038745809316603763,23.8
-0.07059368698210458,0.0024948464502688728,23.825
-0.05283590005059424,0.0013967916805776026,23.85
-0.03478301545886298,0.0006051121625704203,23.875
-0.016549343510816054,0.00013694976293832095,23.9
0.0017491841900063743,1.5298238354999327e-6,23.925
0.01999537054578325,0.00019992740711560764,23.95
0.03807112318941245,0.0007249679997520797,23.975
0.05585782304012206,0.0015612669746738472,24.0
0.07323667472511768,0.0026854109784579805,24.025
0.09010093740574095,0.00406736117415718,24.05
0.10635160608448405,0.005671414529758834,24.075
0.12188665918392563,0.007455974622293415,24.1
0.13661210884474714,0.009375383045125973,24.125
0.1504419659409538,0.011381157936072417,24.15
0.16329812161274582,0.013423229810396897,24.175
0.1751101570074292,0.015451152601947626,24.2
0.18581509355704462,0.017415270316912146,24.225
0.19535709811843543,0.019267822382306066,24.25
0.20368715859763903,0.020963973378701373,24.275
0.210764087963886,0.02246304457337711,24.3
0.21655913309200295,0.023730497314168764,24.325
0.2210428882470112,0.02473591189082569,24.35
0.22419254621073814,0.025455130728427644,24.375
0.2259931934583048,0.025871119147719113,24.4
0.2264376353890739,0.025974334383634057,24.425
0.22552629781198757,0.02576291951331544,24.45
0.22326720938019132,0.025242720870686797,24.475
0.21967606553928046,0.024427129206033293,24.5
0.21477637041600942,0.023336746513454076,24.525
0.2085996490854571,0.02199888220849966,24.55
0.2011854575885711,0.020446830613632616,24.575
0.1925740192977397,0.018717549789300625,24.6
0.18281247772874118,0.01685219931758042,24.625
0.17195635702139603,0.014895431296793604,24.65
0.16006757601366403,0.012893941306654777,24.675
0.14721473534719717,0.010895444507177166,24.7
0.13347336698066486,0.008947599616021984,24.725
0.11892613309303139,0.007096895529307701,24.75
0.10366296308788402,0.005387517631193162,24.775
0.08778111972362831,0.003860213112604316,24.8
0.07138498007281041,0.0025511619035267774,24.825
0.05457533019220354,0.0014903438952570403,24.85
0.037458757446165086,0.0007018255342455815,24.875
0.020147051461803504,0.00020297244020806016,24.9
0.0027515380679345716,3.7854880345911113e-6,24.925
-0.014617232529970929,0.00010683745053807758,24.95
-0.03184980399556668,0.000507333701020074,24.975
-0.048838124695551946,0.0011932931862033147,25.0
-0.0654758379217971,0.002145845001165214,25.025
-0.08165853927893245,0.0033396350998846636,25.05
-0.09728399030497693,0.004743337007814263,25.075
-0.1122522789605884,0.0063202599085788735,25.1
-0.12647098855457714,0.008029693461529042,25.125
-0.13986473053459283,0.00982937977715892,25.15
-0.1523539195798032,0.011673999538274415,25.175
-0.1638663929451484,0.013517458206610655,25.2
-0.1743382260117224,0.015314170432474628,25.225
-0.1837134752994769,0.017020163485848228,25.25
-0.19194389229527084,0.018594099156449162,25.275
-0.1989886238756642,0.019998200222025364,25.3
-0.20481391501416374,0.021199070179962032,25.325
-0.2093928287155634,0.02216839727768327,25.35
-0.21270605596275255,0.022883766506373915,25.375
-0.2147432714117521,0.02332946835517835,25.4
-0.21549450385094443,0.023494946858934385,25.425
-0.2149561796191682,0.023376305405438225,25.45
-0.21313189541678168,0.022976563660804472,25.475
-0.21003244890651937,0.022305584343282447,25.5
-0.20567593686539565,0.021379844375489232,25.525
-0.2000879158847818,0.02022205275027522,25.55
-0.19330161739915738,0.018860619121386146,25.575
-0.1853582059246869,0.017328979008548684,25.6
-0.1763070669305503,0.015664783648199232,25.625
-0.1662060285995729,0.013908951436451766,25.65
-0.15511248143292705,0.012103184485484864,25.675
-0.1430891203958312,0.010290192215744787,25.7
-0.13020803467766112,0.008513304322553705,25.725
-0.11654634823230618,0.0068147460248344505,25.75
-0.10218633556444427,0.005234724759699549,25.775
-0.08721548097166534,0.0038105301304971473,25.8
-0.07172647753861146,0.0025756608043380202,25.825
-0.055817164514439715,0.0015589931570478832,25.85
-0.039590404239864964,0.0007840073877299902,25.875
-0.02315390246281848,0.0002680875350921097,25.9
-0.0066139849334372275,2.1872637556041852e-5,25.925
0.009928864725758645,4.929239224116255e-5,25.95
0.026365869068051634,0.0003476399526251006,25.975
0.04259121871178207,0.000907417659081422,26.0
0.058502690209265754,0.001712749135661551,26.025
0.07400187137004342,0.002741897484040745,26.05
0.08899434314366417,0.003967868546186026,26.075
0.10338981147111075,0.005359086461868778,26.1
0.11710218473384956,0.0068801289217099715,26.125
0.13004959465542656,0.008492509897197409,26.15
0.14215436068476467,0.01015549820271977,26.175
0.15334446402433863,0.011827203697102218,26.2
0.16356427035876414,0.013467319617841977,26.225
0.17275689096306324,0.015035504891279694,26.25
0.1808710102920606,0.016493173569227637,26.275
0.18786325970438772,0.01780480776311999,26.3
0.19369795040859403,0.01893878681933925,26.325
0.1983468187854336,0.019868100979414938,26.35
0.2017887973212322,0.02057094117253666,26.375
0.20400982267552206,0.02103115869201333,26.4
0.2050026902490484,0.021238590365020182,26.425
0.20476696211702924,0.021189246470308176,26.45
0.20330912864517603,0.020885400880193528,26.475
0.20063967921557074,0.020334894403055248,26.5
0.19677352012120555,0.019551030507395817,26.525
0.19173197561025432,0.018552676131526225,26.55
0.18554296132311987,0.01736384683676162,26.575
0.17824118935109734,0.016013171623366573,26.6
0.1698684009983444,0.01453324442563475,26.625
0.16047361547462105,0.012959869743634278,26.65
0.15011338160461782,0.011331211849374467,26.675
0.1388520190354216,0.009686859215840338,26.7
0.1267618354194846,0.008066818237698281,26.725
0.11391843441955347,0.00650989421162429,26.75
0.10039521666413283,0.005052362950209388,26.775
0.08627691333637946,0.0037288048803444385,26.8
0.07165150237758858,0.002570272045677169,26.825
0.056609798186738565,0.0016036204246047125,26.85
0.04124534697028075,0.0008509513824770387,26.875
0.02565427928024539,0.0003291251843878795,26.9
0.009935125866174517,4.935458092569789e-5,26.925
-0.0058113955399867285,1.6886301634655432e-5,26.95
-0.02148261355786298,0.0002307779718744296,26.975
-0.036974146541152206,0.0006837775320799322,27.0
-0.052190362272050206,0.0013628456311510773,27.025
-0.0670399589711537,0.002249708643918269,27.05
-0.08142791698277785,0.0033207665774078743,27.075
-0.09526493775969345,0.004548046546875351,27.1
-0.10846751559986326,0.00590000600563656,27.125
-0.12095795529452542,0.007342368663310173,27.15
-0.13266433745199116,0.008838976972750268,27.175
-0.14352043529370703,0.010352646316323044,27.2
-0.15346558858808104,0.011846007385835744,27.225
-0.16244454192011518,0.013282324674193324,27.25
-0.1704073282025369,0.014626292975668642,27.275
-0.1773157983577408,0.015845993935523772,27.3
-0.18313515914865927,0.016912255450412417,27.325
-0.1878333947509762,0.01779909600106555,27.35
-0.19138585388606372,0.018485122409088395,27.375
-0.19377506955138746,0.018954016154005715,27.4
-0.19499061735936205,0.019194892375750894,27.425
-0.19502901959386026,0.01920252777841147,27.45
-0.19389369964185998,0.018977455284950095,27.475
-0.19159498883602977,0.01852592481873383,27.5
-0.18815018505632683,0.017859731065226092,27.525
-0.183583629603354,0.016995904921216276,27.55
-0.17792286582878278,0.015955563089108837,27.575
-0.17119972987470336,0.014763656531678437,27.6
-0.16345301830543685,0.013448880793882734,27.625
-0.15472721511481088,0.012042769699611378,27.65
-0.14507269835229517,0.01057900154040392,27.675
-0.13454593961703334,0.009092643012188706,27.7
-0.12320968634221074,0.007619340579707812,27.725
-0.11113311721571312,0.006194470604073077,27.75
-0.09839196194138532,0.004852261307234373,27.775
-0.08506857784458455,0.0036249014234147614,27.8
-0.07124854517062858,0.002541406969156945,27.825
-0.05701388867019242,0.0016266146883207044,27.85
-0.04245612377232361,0.0009016677252288163,27.875
-0.027667993228582596,0.0003828322048969879,27.9
-0.012742626000948597,8.119055465305447e-5,27.925
0.002226646927898914,2.478981343423392e-6,27.95
0.01714648931427653,0.00014701185414489615,27.975
0.03192376046066251,0.0005096931345205391,28.0
0.04646571148605477,0.0010801144956145148,28.025
0.06068016863929866,0.0018427392770684614,28.05
0.07447569562212095,0.0027771709584656357,28.075
0.08776319093658966,0.003858633367418207,28.1
0.10046874729970576,0.005059785305655762,28.125
0.11251602313831019,0.006350089550077431,28.15
0.12383230688416805,0.007696840793225523,28.175
0.13435151195760214,0.009066262944536607,28.2
0.1440140677882079,0.010424359495903146,28.225
0.1527667774799848,0.011737731319068967,28.25
0.16056265064239658,0.012974349260016615,28.275
0.16736072063162977,0.014104270630173832,28.3
0.17312585574457615,0.015100290347941914,28.325
0.17782903707925607,0.015938602742966768,28.35
0.18145124000293564,0.016600057198803198,28.375
0.1839739102775497,0.017068873044917665,28.4
0.1853833559695762,0.01733372331729155,28.425
0.18567259978200332,0.017388334238702452,28.45
0.18484132563517747,0.017231622233687127,28.475
0.18289586995197812,0.016867709433512124,28.5
0.17984925798981483,0.01630581764426753,28.525
0.1757212832503842,0.015560042149426856,28.55
0.17053862576809647,0.014649008159463461,28.575
0.16433500301880724,0.01359541425295041,28.6
0.15715134538884146,0.012425468816415375,28.625
0.1490313767002838,0.011167532511791922,28.65
0.14001997283353798,0.009851320655480889,28.675
0.13017117992223742,0.008508465029754997,28.7
0.11954371640524113,0.007171062132039108,28.725
0.10820105810731011,0.005870968624063111,28.75
0.09621153924929712,0.004639090723731032,28.775
0.08364841951788157,0.0035046704012303698,28.8
0.07058991317030297,0.0024945793838465624,28.825
0.05711917763353873,0.0016326329719764665,28.85
0.04332426074556179,0.0009389365855305698,28.875
0.02929359482171767,0.00042914943340754963,28.9
0.015111754509512004,0.00011418908175109266,28.925
0.0008709738136223643,3.7929776397493953e-7,28.95
-0.013337749409116393,8.895173585588001e-5,28.975
-0.027425189005429063,0.00037614123710683067,29.0
-0.04130406170030912,0.0008533768825232935,29.025
-0.054889183577146596,0.001507547586745983,29.05
-0.06809760549101594,0.0023213362377694224,29.075
-0.08084872202436204,0.003273616208025021,29.1
-0.09306434968530915,0.004339903974428405,29.125
-0.10466877122055056,0.00549286159868112,29.15
-0.1155896072557571,0.006702943377732584,29.175
-0.12576897244633034,0.007940442528880154,29.2
-0.13514849588998354,0.009174645026342132,29.225
-0.1436732918879229,0.010374825907259133,29.25
-0.151295246267152,0.011511381726141523,29.275
-0.157972855031668,0.012556544873002062,29.3
-0.16367105604131793,0.013485030314126623,29.325
-0.16836106281765956,0.014274605923684236,29.35
-0.17202020910787388,0.014906579222821459,29.375
-0.1746318120134437,0.015366194855721327,29.4
-0.1761850628139474,0.015642938948856155,29.425
-0.17667658226604768,0.015731040173069144,29.45
-0.17610633242642978,0.015628850646611125,29.475
-0.1744777874016965,0.0153388899202892,29.5
-0.17180044841742512,0.014868229157351975,29.525
-0.16808990061358742,0.014228330031891057,29.55
-0.16336790328473738,0.01343478260362907,29.575
-0.15766250901891835,0.012506945214367904,29.6
-0.1510082056622961,0.011467490760848187,29.625
-0.14344607374980714,0.010341865124241512,29.65
-0.13502395105681747,0.009157665094488343,29.675
-0.12579659529848428,0.007943944824028937,29.7
-0.1158225603579604,0.006730079730526306,29.725
-0.10515796754140753,0.005544469640517136,29.75
-0.09386867656852306,0.004415412152601661,29.775
-0.08202413635912771,0.0033696567660910226,29.8
-0.06969691192349917,0.002431786558769744,29.825
-0.056962673941901604,0.0016236912980213125,29.85
-0.04390015611746181,0.0009640765753903269,29.875
-0.030591081761228517,0.00046801666145879217,29.9
-0.017120062310380855,0.00014655900652682519,29.925
-0.0035744717047118857,6.388444390048598e-6,29.95
0.009955862766526038,4.9560829850858745e-5,29.975
0.023387167478313275,0.0002735172071606229,30.0
